conversion_id,campaign_id,customer_id,sent,opened,clicked,converted,conversion_date,revenue,attributed_ticket_id
CV0008920,CMP007,C002662,1,1,1,0,,0.0,
CV0008921,CMP007,C001608,1,1,0,0,,0.0,
CV0008922,CMP007,C002804,1,1,0,0,,0.0,
CV0008923,CMP007,C001586,1,1,0,0,,0.0,
CV0008924,CMP007,C000020,1,1,0,0,,0.0,
CV0008925,CMP007,C002633,1,1,0,0,,0.0,
CV0008926,CMP007,C000075,1,1,0,0,,0.0,
CV0008927,CMP007,C002689,1,1,0,0,,0.0,
CV0008928,CMP007,C001622,1,1,0,0,,0.0,
CV0008929,CMP007,C002737,1,1,1,1,2025-05-20,54.12,T0020608
CV0008930,CMP007,C001812,1,1,0,0,,0.0,
CV0008931,CMP007,C002755,1,1,0,0,,0.0,
CV0008932,CMP007,C001097,1,1,1,1,2025-05-07,25.0,T0022025
CV0008933,CMP007,C002148,1,1,0,0,,0.0,
CV0008934,CMP007,C001462,1,1,0,0,,0.0,
CV0008935,CMP007,C001247,1,1,0,0,,0.0,
CV0008936,CMP007,C002642,1,1,0,0,,0.0,
CV0008937,CMP007,C002585,1,1,1,0,,0.0,
CV0008938,CMP007,C000474,1,1,0,0,,0.0,
CV0008939,CMP007,C002375,1,1,0,0,,0.0,
CV0008940,CMP007,C000663,1,1,0,0,,0.0,
CV0008941,CMP007,C001689,1,1,0,0,,0.0,
CV0008942,CMP007,C002287,1,1,1,0,,0.0,
CV0008943,CMP007,C000507,1,1,0,0,,0.0,
CV0008944,CMP007,C000471,1,1,0,0,,0.0,
CV0008945,CMP007,C001182,1,1,0,0,,0.0,
CV0008946,CMP007,C000419,1,1,0,0,,0.0,
CV0008947,CMP007,C002697,1,1,0,0,,0.0,
CV0008948,CMP007,C002772,1,1,0,0,,0.0,
CV0008949,CMP007,C000519,1,1,1,0,,0.0,
CV0008950,CMP007,C003029,1,1,0,0,,0.0,
CV0008951,CMP007,C000654,1,0,0,0,,0.0,
CV0008952,CMP007,C002529,1,1,0,0,,0.0,
CV0008953,CMP007,C001341,1,1,0,0,,0.0,
CV0008954,CMP007,C002864,1,1,0,0,,0.0,
CV0008955,CMP007,C002694,1,1,1,0,,0.0,
CV0008956,CMP007,C000865,1,1,0,0,,0.0,
CV0008957,CMP007,C000800,1,1,0,0,,0.0,
CV0008958,CMP007,C002649,1,1,0,0,,0.0,
CV0008959,CMP007,C001250,1,1,0,0,,0.0,
CV0008960,CMP007,C002557,1,0,0,0,,0.0,
CV0008961,CMP007,C003103,1,1,0,0,,0.0,
CV0008962,CMP007,C000114,1,1,0,0,,0.0,
CV0008963,CMP007,C002386,1,1,0,0,,0.0,
CV0008964,CMP007,C002906,1,0,0,0,,0.0,
CV0008965,CMP007,C001354,1,0,0,0,,0.0,
CV0008966,CMP007,C001399,1,1,0,0,,0.0,
CV0008967,CMP007,C001346,1,0,0,0,,0.0,
CV0008968,CMP007,C000579,1,1,1,0,,0.0,
CV0008969,CMP007,C000688,1,1,0,0,,0.0,
CV0008970,CMP007,C000097,1,1,0,0,,0.0,
CV0008971,CMP007,C002314,1,1,0,0,,0.0,
CV0008972,CMP007,C001702,1,1,0,0,,0.0,
CV0008973,CMP007,C001052,1,1,0,0,,0.0,
CV0008974,CMP007,C003144,1,1,0,0,,0.0,
CV0008975,CMP007,C000059,1,1,0,0,,0.0,
CV0008976,CMP007,C001268,1,1,0,0,,0.0,
CV0008977,CMP007,C001857,1,1,0,0,,0.0,
CV0008978,CMP007,C000960,1,1,0,0,,0.0,
CV0008979,CMP007,C000555,1,1,0,0,,0.0,
CV0008980,CMP007,C000718,1,1,0,0,,0.0,
CV0008981,CMP007,C000704,1,1,0,0,,0.0,
CV0008982,CMP007,C002904,1,1,0,0,,0.0,
CV0008983,CMP007,C002223,1,1,0,0,,0.0,
CV0008984,CMP007,C000389,1,1,0,0,,0.0,
CV0008985,CMP007,C000212,1,1,1,0,,0.0,
CV0008986,CMP007,C002067,1,1,0,0,,0.0,
CV0008987,CMP007,C001151,1,1,1,0,,0.0,
CV0008988,CMP007,C001613,1,1,1,0,,0.0,
CV0008989,CMP007,C001564,1,1,0,0,,0.0,
CV0008990,CMP007,C003009,1,0,0,0,,0.0,
CV0008991,CMP007,C000146,1,1,0,0,,0.0,
CV0008992,CMP007,C001428,1,1,0,0,,0.0,
CV0008993,CMP007,C000072,1,1,0,0,,0.0,
CV0008994,CMP007,C002860,1,0,0,0,,0.0,
CV0008995,CMP007,C001827,1,0,0,0,,0.0,
CV0008996,CMP007,C002932,1,1,0,0,,0.0,
CV0008997,CMP007,C001196,1,1,0,0,,0.0,
CV0008998,CMP007,C001479,1,1,0,0,,0.0,
CV0008999,CMP007,C000823,1,1,0,0,,0.0,
CV0009000,CMP007,C000785,1,1,0,0,,0.0,
CV0009001,CMP007,C001767,1,1,1,1,2025-05-21,55.5,T0001029
CV0009002,CMP007,C001256,1,1,0,0,,0.0,
CV0009003,CMP007,C000186,1,1,0,0,,0.0,
CV0009004,CMP007,C001034,1,1,1,0,,0.0,
CV0009005,CMP007,C002821,1,1,0,0,,0.0,
CV0009006,CMP007,C000385,1,1,0,0,,0.0,
CV0009007,CMP007,C001746,1,1,1,0,,0.0,
CV0009008,CMP007,C000649,1,1,0,0,,0.0,
CV0009009,CMP007,C001185,1,1,1,0,,0.0,
CV0009010,CMP007,C000205,1,1,0,0,,0.0,
CV0009011,CMP007,C002659,1,1,0,0,,0.0,
CV0009012,CMP007,C003100,1,1,0,0,,0.0,
CV0009013,CMP007,C000655,1,1,0,0,,0.0,
CV0009014,CMP007,C003160,1,1,1,1,2025-05-14,81.39,T0000510
CV0009015,CMP007,C000909,1,1,0,0,,0.0,
CV0009016,CMP007,C002251,1,1,1,0,,0.0,
CV0009017,CMP007,C002231,1,1,0,0,,0.0,
CV0009018,CMP007,C002347,1,1,0,0,,0.0,
CV0009019,CMP007,C001037,1,1,1,1,2025-05-06,54.7,T0001923
CV0009020,CMP007,C001821,1,1,0,0,,0.0,
CV0009021,CMP007,C002427,1,1,1,0,,0.0,
CV0009022,CMP007,C003081,1,1,0,0,,0.0,
CV0009023,CMP007,C002890,1,1,1,0,,0.0,
CV0009024,CMP007,C002929,1,1,0,0,,0.0,
CV0009025,CMP007,C000538,1,0,0,0,,0.0,
CV0009026,CMP007,C001527,1,1,1,0,,0.0,
CV0009027,CMP007,C001862,1,1,0,0,,0.0,
CV0009028,CMP007,C002118,1,1,1,0,,0.0,
CV0009029,CMP007,C000224,1,1,0,0,,0.0,
CV0009030,CMP007,C001436,1,1,0,0,,0.0,
CV0009031,CMP007,C000267,1,1,1,0,,0.0,
CV0009032,CMP007,C002684,1,1,0,0,,0.0,
CV0009033,CMP007,C002454,1,1,0,0,,0.0,
CV0009034,CMP007,C002290,1,1,1,0,,0.0,
CV0009035,CMP007,C001320,1,1,0,0,,0.0,
CV0009036,CMP007,C001311,1,0,0,0,,0.0,
CV0009037,CMP007,C001410,1,1,0,0,,0.0,
CV0009038,CMP007,C002645,1,1,0,0,,0.0,
CV0009039,CMP007,C000081,1,1,1,0,,0.0,
CV0009040,CMP007,C002129,1,1,0,0,,0.0,
CV0009041,CMP007,C001157,1,1,1,0,,0.0,
CV0009042,CMP007,C000711,1,0,0,0,,0.0,
CV0009043,CMP007,C002395,1,1,1,0,,0.0,
CV0009044,CMP007,C001796,1,1,0,0,,0.0,
CV0009045,CMP007,C000050,1,1,0,0,,0.0,
CV0009046,CMP007,C002855,1,1,0,0,,0.0,
CV0009047,CMP007,C002567,1,0,0,0,,0.0,
CV0009048,CMP007,C000217,1,1,0,0,,0.0,
CV0009049,CMP007,C002140,1,0,0,0,,0.0,
CV0009050,CMP007,C001333,1,0,0,0,,0.0,
CV0009051,CMP007,C002046,1,1,0,0,,0.0,
CV0009052,CMP007,C000003,1,1,1,0,,0.0,
CV0009053,CMP007,C002240,1,1,1,0,,0.0,
CV0009054,CMP007,C002393,1,1,0,0,,0.0,
CV0009055,CMP007,C002503,1,1,0,0,,0.0,
CV0009056,CMP007,C002885,1,1,0,0,,0.0,
CV0009057,CMP007,C002595,1,1,0,0,,0.0,
CV0009058,CMP007,C001180,1,1,0,0,,0.0,
CV0009059,CMP007,C001208,1,1,0,0,,0.0,
CV0009060,CMP007,C001861,1,1,0,0,,0.0,
CV0009061,CMP007,C002735,1,1,0,0,,0.0,
CV0009062,CMP007,C002773,1,1,0,0,,0.0,
CV0009063,CMP007,C002357,1,1,0,0,,0.0,
CV0009064,CMP007,C001438,1,1,0,0,,0.0,
CV0009065,CMP007,C002198,1,1,1,0,,0.0,
CV0009066,CMP007,C002162,1,1,0,0,,0.0,
CV0009067,CMP007,C002788,1,1,0,0,,0.0,
CV0009068,CMP007,C001562,1,1,0,0,,0.0,
CV0009069,CMP007,C003122,1,1,0,0,,0.0,
CV0009070,CMP007,C000364,1,1,0,0,,0.0,
CV0009071,CMP007,C002286,1,1,0,0,,0.0,
CV0009072,CMP007,C000129,1,0,0,0,,0.0,
CV0009073,CMP007,C000543,1,1,0,0,,0.0,
CV0009074,CMP007,C002429,1,1,1,0,,0.0,
CV0009075,CMP007,C001473,1,1,0,0,,0.0,
CV0009076,CMP007,C001147,1,0,0,0,,0.0,
CV0009077,CMP007,C003084,1,1,0,0,,0.0,
CV0009078,CMP007,C001070,1,1,1,0,,0.0,
CV0009079,CMP007,C001273,1,1,0,0,,0.0,
CV0009080,CMP007,C000936,1,1,0,0,,0.0,
CV0009081,CMP007,C000192,1,1,0,0,,0.0,
CV0009082,CMP007,C000670,1,1,0,0,,0.0,
CV0009083,CMP007,C002888,1,1,0,0,,0.0,
CV0009084,CMP007,C001159,1,1,0,0,,0.0,
CV0009085,CMP007,C001019,1,1,0,0,,0.0,
CV0009086,CMP007,C002440,1,1,0,0,,0.0,
CV0009087,CMP007,C001720,1,0,0,0,,0.0,
CV0009088,CMP007,C000139,1,1,0,0,,0.0,
CV0009089,CMP007,C000883,1,1,0,0,,0.0,
CV0009090,CMP007,C001573,1,1,0,0,,0.0,
CV0009091,CMP007,C000814,1,1,0,0,,0.0,
CV0009092,CMP007,C001263,1,1,0,0,,0.0,
CV0009093,CMP007,C000371,1,1,0,0,,0.0,
CV0009094,CMP007,C002169,1,1,0,0,,0.0,
CV0009095,CMP007,C002470,1,1,0,0,,0.0,
CV0009096,CMP007,C001645,1,1,0,0,,0.0,
CV0009097,CMP007,C001121,1,0,0,0,,0.0,
CV0009098,CMP007,C003018,1,0,0,0,,0.0,
CV0009099,CMP007,C001061,1,1,0,0,,0.0,
CV0009100,CMP007,C000904,1,1,0,0,,0.0,
CV0009101,CMP007,C000690,1,1,0,0,,0.0,
CV0009102,CMP007,C001688,1,1,0,0,,0.0,
CV0009103,CMP007,C002741,1,1,1,0,,0.0,
CV0009104,CMP007,C002846,1,1,0,0,,0.0,
CV0009105,CMP007,C000416,1,1,0,0,,0.0,
CV0009106,CMP007,C000614,1,1,0,0,,0.0,
CV0009107,CMP007,C001459,1,1,0,0,,0.0,
CV0009108,CMP007,C000819,1,1,0,0,,0.0,
CV0009109,CMP007,C001770,1,1,0,0,,0.0,
CV0009110,CMP007,C002648,1,1,0,0,,0.0,
CV0009111,CMP007,C003175,1,1,0,0,,0.0,
CV0009112,CMP007,C001375,1,1,0,0,,0.0,
CV0009113,CMP007,C002740,1,1,1,0,,0.0,
CV0009114,CMP007,C002352,1,1,0,0,,0.0,
CV0009115,CMP007,C001115,1,1,0,0,,0.0,
CV0009116,CMP007,C003148,1,1,0,0,,0.0,
CV0009117,CMP007,C000070,1,1,0,0,,0.0,
CV0009118,CMP007,C001440,1,1,0,0,,0.0,
CV0009119,CMP007,C000214,1,1,0,0,,0.0,
CV0009120,CMP007,C001044,1,1,0,0,,0.0,
CV0009121,CMP007,C000399,1,1,0,0,,0.0,
CV0009122,CMP007,C001946,1,1,0,0,,0.0,
CV0009123,CMP007,C002781,1,1,0,0,,0.0,
CV0009124,CMP007,C001791,1,1,0,0,,0.0,
CV0009125,CMP007,C001921,1,1,0,0,,0.0,
CV0009126,CMP007,C002278,1,1,0,0,,0.0,
CV0009127,CMP007,C000248,1,1,0,0,,0.0,
CV0009128,CMP007,C000295,1,1,1,0,,0.0,
CV0009129,CMP007,C002981,1,1,0,0,,0.0,
CV0009130,CMP007,C001495,1,1,0,0,,0.0,
CV0009131,CMP007,C001772,1,1,0,0,,0.0,
CV0009132,CMP007,C000462,1,1,0,0,,0.0,
CV0009133,CMP007,C002599,1,1,0,0,,0.0,
CV0009134,CMP007,C001075,1,1,1,0,,0.0,
CV0009135,CMP007,C001431,1,1,1,0,,0.0,
CV0009136,CMP007,C001739,1,1,0,0,,0.0,
CV0009137,CMP007,C000198,1,1,0,0,,0.0,
CV0009138,CMP007,C002511,1,1,0,0,,0.0,
CV0009139,CMP007,C000609,1,1,1,0,,0.0,
CV0009140,CMP007,C001517,1,1,0,0,,0.0,
CV0009141,CMP007,C002064,1,1,0,0,,0.0,
CV0009142,CMP007,C002431,1,0,0,0,,0.0,
CV0009143,CMP007,C000019,1,0,0,0,,0.0,
CV0009144,CMP007,C002327,1,1,0,0,,0.0,
CV0009145,CMP007,C001506,1,1,0,0,,0.0,
CV0009146,CMP007,C002175,1,1,0,0,,0.0,
CV0009147,CMP007,C003191,1,1,0,0,,0.0,
CV0009148,CMP007,C000404,1,1,0,0,,0.0,
CV0009149,CMP007,C001556,1,1,0,0,,0.0,
CV0009150,CMP007,C001546,1,1,0,0,,0.0,
CV0009151,CMP007,C001512,1,1,0,0,,0.0,
CV0009152,CMP007,C001433,1,1,0,0,,0.0,
CV0009153,CMP007,C002555,1,0,0,0,,0.0,
CV0009154,CMP007,C002282,1,1,0,0,,0.0,
CV0009155,CMP007,C002242,1,1,0,0,,0.0,
CV0009156,CMP007,C001550,1,1,1,1,2025-05-05,55.52,T0004633
CV0009157,CMP007,C001265,1,1,0,0,,0.0,
CV0009158,CMP007,C001316,1,1,0,0,,0.0,
CV0009159,CMP007,C001216,1,0,0,0,,0.0,
CV0009160,CMP007,C000876,1,1,0,0,,0.0,
CV0009161,CMP007,C002425,1,1,0,0,,0.0,
CV0009162,CMP007,C001602,1,1,1,0,,0.0,
CV0009163,CMP007,C001298,1,0,0,0,,0.0,
CV0009164,CMP007,C000184,1,1,0,0,,0.0,
CV0009165,CMP007,C002829,1,1,0,0,,0.0,
CV0009166,CMP007,C002401,1,1,0,0,,0.0,
CV0009167,CMP007,C000954,1,1,0,0,,0.0,
CV0009168,CMP008,C000079,1,0,0,0,,0.0,
CV0009169,CMP008,C000660,1,0,0,0,,0.0,
CV0009170,CMP008,C000252,1,0,0,0,,0.0,
CV0009171,CMP008,C001774,1,1,0,0,,0.0,
CV0009172,CMP008,C000770,1,1,0,0,,0.0,
CV0009173,CMP008,C001932,1,0,0,0,,0.0,
CV0009174,CMP008,C000154,1,1,0,0,,0.0,
CV0009175,CMP008,C002267,1,1,0,0,,0.0,
CV0009176,CMP008,C001220,1,1,1,0,,0.0,
CV0009177,CMP008,C001955,1,0,0,0,,0.0,
CV0009178,CMP008,C000651,1,1,1,1,2025-06-16,94.61,T0017174
CV0009179,CMP008,C002298,1,1,0,0,,0.0,
CV0009180,CMP008,C001065,1,0,0,0,,0.0,
CV0009181,CMP008,C001274,1,1,0,0,,0.0,
CV0009182,CMP008,C001093,1,0,0,0,,0.0,
CV0009183,CMP008,C002718,1,1,1,1,2025-06-15,110.78,T0020040
CV0009184,CMP008,C003183,1,0,0,0,,0.0,
CV0009185,CMP008,C002720,1,0,0,0,,0.0,
CV0009186,CMP008,C003086,1,0,0,0,,0.0,
CV0009187,CMP008,C002938,1,1,0,0,,0.0,
CV0009188,CMP008,C000134,1,0,0,0,,0.0,
CV0009189,CMP008,C002325,1,0,0,0,,0.0,
CV0009190,CMP008,C001404,1,1,0,0,,0.0,
CV0009191,CMP008,C001095,1,1,0,0,,0.0,
CV0009192,CMP008,C000701,1,0,0,0,,0.0,
CV0009193,CMP008,C002115,1,0,0,0,,0.0,
CV0009194,CMP008,C000767,1,0,0,0,,0.0,
CV0009195,CMP008,C000831,1,0,0,0,,0.0,
CV0009196,CMP008,C002249,1,1,1,1,2025-06-14,154.33,T0001714
CV0009197,CMP008,C002877,1,0,0,0,,0.0,
CV0009198,CMP008,C000700,1,1,0,0,,0.0,
CV0009199,CMP008,C001336,1,0,0,0,,0.0,
CV0009200,CMP008,C000473,1,0,0,0,,0.0,
CV0009201,CMP008,C000998,1,1,1,0,,0.0,
CV0009202,CMP008,C002592,1,1,0,0,,0.0,
CV0009203,CMP008,C000667,1,1,1,0,,0.0,
CV0009204,CMP008,C001441,1,1,0,0,,0.0,
CV0009205,CMP008,C000920,1,1,0,0,,0.0,
CV0009206,CMP008,C001695,1,0,0,0,,0.0,
CV0009207,CMP008,C000285,1,0,0,0,,0.0,
CV0009208,CMP008,C001824,1,0,0,0,,0.0,
CV0009209,CMP008,C001845,1,0,0,0,,0.0,
CV0009210,CMP008,C001148,1,1,0,0,,0.0,
CV0009211,CMP008,C002168,1,0,0,0,,0.0,
CV0009212,CMP008,C001723,1,1,0,0,,0.0,
CV0009213,CMP008,C002092,1,1,0,0,,0.0,
CV0009214,CMP008,C000672,1,1,0,0,,0.0,
CV0009215,CMP008,C002433,1,1,0,0,,0.0,
CV0009216,CMP008,C000089,1,0,0,0,,0.0,
CV0009217,CMP008,C002192,1,1,0,0,,0.0,
CV0009218,CMP008,C000838,1,0,0,0,,0.0,
CV0009219,CMP008,C001880,1,1,1,1,2025-06-06,69.65,T0019668
CV0009220,CMP008,C001252,1,0,0,0,,0.0,
CV0009221,CMP008,C002703,1,1,1,0,,0.0,
CV0009222,CMP008,C001647,1,0,0,0,,0.0,
CV0009223,CMP008,C001539,1,1,0,0,,0.0,
CV0009224,CMP008,C000935,1,1,0,0,,0.0,
CV0009225,CMP008,C002780,1,1,0,0,,0.0,
CV0009226,CMP008,C001373,1,0,0,0,,0.0,
CV0009227,CMP008,C000966,1,1,0,0,,0.0,
CV0009228,CMP008,C000078,1,1,1,0,,0.0,
CV0009229,CMP008,C003021,1,0,0,0,,0.0,
CV0009230,CMP008,C000716,1,0,0,0,,0.0,
CV0009231,CMP008,C001292,1,0,0,0,,0.0,
CV0009232,CMP008,C002191,1,1,0,0,,0.0,
CV0009233,CMP008,C000953,1,1,0,0,,0.0,
CV0009234,CMP008,C002803,1,1,0,0,,0.0,
CV0009235,CMP008,C000532,1,1,0,0,,0.0,
CV0009236,CMP008,C001625,1,0,0,0,,0.0,
CV0009237,CMP008,C001387,1,1,1,0,,0.0,
CV0009238,CMP008,C002475,1,1,0,0,,0.0,
CV0009239,CMP008,C002910,1,1,1,0,,0.0,
CV0009240,CMP008,C000170,1,0,0,0,,0.0,
CV0009241,CMP008,C000427,1,0,0,0,,0.0,
CV0009242,CMP008,C002606,1,1,0,0,,0.0,
CV0009243,CMP008,C002340,1,0,0,0,,0.0,
CV0009244,CMP008,C000602,1,1,0,0,,0.0,
CV0009245,CMP008,C003171,1,1,0,0,,0.0,
CV0009246,CMP008,C003102,1,1,0,0,,0.0,
CV0009247,CMP008,C003069,1,1,1,1,2025-06-15,60.67,T0009927
CV0009248,CMP008,C002453,1,1,1,0,,0.0,
CV0009249,CMP008,C002532,1,1,1,1,2025-06-21,69.37,T0019635
CV0009250,CMP008,C001865,1,1,0,0,,0.0,
CV0009251,CMP008,C000372,1,1,0,0,,0.0,
CV0009252,CMP008,C001617,1,0,0,0,,0.0,
CV0009253,CMP008,C003053,1,0,0,0,,0.0,
CV0009254,CMP008,C002717,1,0,0,0,,0.0,
CV0009255,CMP008,C001804,1,1,0,0,,0.0,
CV0009256,CMP008,C002317,1,0,0,0,,0.0,
CV0009257,CMP008,C001841,1,1,0,0,,0.0,
CV0009258,CMP008,C000309,1,1,0,0,,0.0,
CV0009259,CMP008,C000281,1,0,0,0,,0.0,
CV0009260,CMP008,C001703,1,1,0,0,,0.0,
CV0009261,CMP008,C002176,1,1,1,0,,0.0,
CV0009262,CMP008,C001942,1,1,0,0,,0.0,
CV0009263,CMP008,C000437,1,1,0,0,,0.0,
CV0009264,CMP008,C002407,1,0,0,0,,0.0,
CV0009265,CMP008,C003101,1,0,0,0,,0.0,
CV0009266,CMP008,C000766,1,1,0,0,,0.0,
CV0009267,CMP008,C002462,1,0,0,0,,0.0,
CV0009268,CMP008,C002156,1,1,0,0,,0.0,
CV0009269,CMP008,C000563,1,0,0,0,,0.0,
CV0009270,CMP008,C001002,1,0,0,0,,0.0,
CV0009271,CMP008,C001167,1,0,0,0,,0.0,
CV0009272,CMP008,C002469,1,1,0,0,,0.0,
CV0009273,CMP008,C001852,1,1,0,0,,0.0,
CV0009274,CMP008,C002348,1,0,0,0,,0.0,
CV0009275,CMP008,C000354,1,1,0,0,,0.0,
CV0009276,CMP008,C003192,1,1,1,0,,0.0,
CV0009277,CMP008,C003082,1,0,0,0,,0.0,
CV0009278,CMP008,C003010,1,1,0,0,,0.0,
CV0009279,CMP008,C000107,1,0,0,0,,0.0,
CV0009280,CMP008,C003180,1,1,0,0,,0.0,
CV0009281,CMP008,C002682,1,0,0,0,,0.0,
CV0009282,CMP008,C002622,1,0,0,0,,0.0,
CV0009283,CMP008,C002725,1,0,0,0,,0.0,
CV0009284,CMP008,C002017,1,1,0,0,,0.0,
CV0009285,CMP008,C001858,1,0,0,0,,0.0,
CV0009286,CMP008,C001935,1,0,0,0,,0.0,
CV0009287,CMP008,C001941,1,1,0,0,,0.0,
CV0009288,CMP008,C001599,1,0,0,0,,0.0,
CV0009289,CMP008,C000006,1,0,0,0,,0.0,
CV0009290,CMP008,C002016,1,0,0,0,,0.0,
CV0009291,CMP008,C002112,1,0,0,0,,0.0,
CV0009292,CMP008,C000868,1,1,0,0,,0.0,
CV0009293,CMP008,C000046,1,1,0,0,,0.0,
CV0009294,CMP008,C000008,1,0,0,0,,0.0,
CV0009295,CMP008,C001671,1,1,0,0,,0.0,
CV0009296,CMP008,C000978,1,1,0,0,,0.0,
CV0009297,CMP008,C000753,1,0,0,0,,0.0,
CV0009298,CMP008,C002707,1,1,0,0,,0.0,
CV0009299,CMP008,C002641,1,1,0,0,,0.0,
CV0009300,CMP008,C000943,1,0,0,0,,0.0,
CV0009301,CMP008,C000284,1,1,0,0,,0.0,
CV0009302,CMP008,C000242,1,1,0,0,,0.0,
CV0009303,CMP008,C000424,1,0,0,0,,0.0,
CV0009304,CMP008,C002504,1,1,0,0,,0.0,
CV0009305,CMP008,C001322,1,0,0,0,,0.0,
CV0009306,CMP008,C000147,1,0,0,0,,0.0,
CV0009307,CMP008,C001690,1,1,0,0,,0.0,
CV0009308,CMP008,C002307,1,1,0,0,,0.0,
CV0009309,CMP008,C002959,1,0,0,0,,0.0,
CV0009310,CMP008,C001513,1,1,0,0,,0.0,
CV0009311,CMP008,C000817,1,1,1,1,2025-06-03,77.04,T0011728
CV0009312,CMP008,C001460,1,1,0,0,,0.0,
CV0009313,CMP008,C001139,1,0,0,0,,0.0,
CV0009314,CMP008,C001762,1,1,0,0,,0.0,
CV0009315,CMP008,C002422,1,1,0,0,,0.0,
CV0009316,CMP008,C000392,1,0,0,0,,0.0,
CV0009317,CMP008,C000120,1,1,0,0,,0.0,
CV0009318,CMP008,C000335,1,1,1,1,2025-06-21,76.71,T0019122
CV0009319,CMP008,C002458,1,0,0,0,,0.0,
CV0009320,CMP008,C000692,1,1,1,0,,0.0,
CV0009321,CMP008,C001472,1,0,0,0,,0.0,
CV0009322,CMP008,C001067,1,1,0,0,,0.0,
CV0009323,CMP008,C000828,1,1,0,0,,0.0,
CV0009324,CMP008,C001677,1,0,0,0,,0.0,
CV0009325,CMP008,C003124,1,0,0,0,,0.0,
CV0009326,CMP008,C000181,1,1,0,0,,0.0,
CV0009327,CMP008,C001339,1,1,1,1,2025-06-12,57.24,T0009084
CV0009328,CMP008,C001248,1,1,0,0,,0.0,
CV0009329,CMP008,C001405,1,1,0,0,,0.0,
CV0009330,CMP008,C003067,1,1,0,0,,0.0,
CV0009331,CMP008,C001260,1,0,0,0,,0.0,
CV0009332,CMP008,C002237,1,1,0,0,,0.0,
CV0009333,CMP008,C000378,1,1,0,0,,0.0,
CV0009334,CMP008,C001855,1,0,0,0,,0.0,
CV0009335,CMP008,C002621,1,1,0,0,,0.0,
CV0009336,CMP008,C002586,1,0,0,0,,0.0,
CV0009337,CMP008,C000195,1,1,0,0,,0.0,
CV0009338,CMP008,C000349,1,0,0,0,,0.0,
CV0009339,CMP008,C001393,1,0,0,0,,0.0,
CV0009340,CMP008,C000949,1,0,0,0,,0.0,
CV0009341,CMP008,C002897,1,1,0,0,,0.0,
CV0009342,CMP008,C003097,1,1,0,0,,0.0,
CV0009343,CMP008,C001742,1,0,0,0,,0.0,
CV0009344,CMP008,C002063,1,0,0,0,,0.0,
CV0009345,CMP008,C001788,1,1,0,0,,0.0,
CV0009346,CMP008,C002597,1,1,1,1,2025-06-19,118.44,T0014181
CV0009347,CMP008,C002753,1,0,0,0,,0.0,
CV0009348,CMP008,C002977,1,0,0,0,,0.0,
CV0009349,CMP008,C001879,1,1,1,0,,0.0,
CV0009350,CMP008,C000144,1,0,0,0,,0.0,
CV0009351,CMP008,C001785,1,0,0,0,,0.0,
CV0009352,CMP008,C001171,1,1,0,0,,0.0,
CV0009353,CMP008,C001900,1,0,0,0,,0.0,
CV0009354,CMP008,C002556,1,0,0,0,,0.0,
CV0009355,CMP008,C002693,1,1,0,0,,0.0,
CV0009356,CMP008,C000481,1,0,0,0,,0.0,
CV0009357,CMP008,C002995,1,1,0,0,,0.0,
CV0009358,CMP008,C002328,1,0,0,0,,0.0,
CV0009359,CMP008,C001848,1,0,0,0,,0.0,
CV0009360,CMP008,C002101,1,1,1,0,,0.0,
CV0009361,CMP008,C000495,1,1,0,0,,0.0,
CV0009362,CMP008,C002882,1,1,0,0,,0.0,
CV0009363,CMP008,C002983,1,1,0,0,,0.0,
CV0009364,CMP008,C000083,1,1,1,0,,0.0,
CV0009365,CMP008,C000769,1,1,0,0,,0.0,
CV0009366,CMP008,C000159,1,0,0,0,,0.0,
CV0009367,CMP008,C001351,1,0,0,0,,0.0,
CV0009368,CMP008,C002930,1,1,0,0,,0.0,
CV0009369,CMP008,C001205,1,0,0,0,,0.0,
CV0009370,CMP008,C000861,1,0,0,0,,0.0,
CV0009371,CMP008,C001661,1,0,0,0,,0.0,
CV0009372,CMP008,C001794,1,0,0,0,,0.0,
CV0009373,CMP008,C000359,1,1,0,0,,0.0,
CV0009374,CMP008,C003051,1,1,0,0,,0.0,
CV0009375,CMP008,C001538,1,0,0,0,,0.0,
CV0009376,CMP008,C000438,1,0,0,0,,0.0,
CV0009377,CMP008,C002039,1,0,0,0,,0.0,
CV0009378,CMP008,C003108,1,0,0,0,,0.0,
CV0009379,CMP008,C001202,1,0,0,0,,0.0,
CV0009380,CMP008,C002027,1,1,0,0,,0.0,
CV0009381,CMP008,C000047,1,1,0,0,,0.0,
CV0009382,CMP008,C000316,1,1,0,0,,0.0,
CV0009383,CMP008,C001031,1,0,0,0,,0.0,
CV0009384,CMP008,C001284,1,0,0,0,,0.0,
CV0009385,CMP008,C000586,1,1,0,0,,0.0,
CV0009386,CMP008,C002575,1,1,0,0,,0.0,
CV0009387,CMP008,C000395,1,0,0,0,,0.0,
CV0009388,CMP008,C003047,1,1,0,0,,0.0,
CV0009389,CMP008,C002731,1,0,0,0,,0.0,
CV0009390,CMP008,C002246,1,1,1,0,,0.0,
CV0009391,CMP008,C001343,1,1,0,0,,0.0,
CV0009392,CMP008,C001415,1,0,0,0,,0.0,
CV0009393,CMP008,C002416,1,0,0,0,,0.0,
CV0009394,CMP008,C002316,1,1,0,0,,0.0,
